PlotID,CropName,SamplingWeek,Day,Month ,Year,CHL,SPAD,TotCH_ugcm2,TEMP_F
163,VB,6,25,6,2019,38.2,27.7,21.9,107.2
163,VB,6,25,6,2019,11.1,NA,NA,107.2
165,SS,6,25,6,2019,28.9,18.5,11.6,107
165,SS,6,25,6,2019,21.6,11.3,4.7,106.9
165,SS,6,25,6,2019,27.8,17.4,10.5,106.9
166,VB,6,25,6,2019,40.2,29.7,24.2,106.8
166,VB,6,25,6,2019,27.3,16.9,10,106.6
167,SS,6,25,6,2019,30.1,19.7,12.9,106.6
167,SS,6,25,6,2019,21.2,10.9,4.3,106.5
167,SS,6,25,6,2019,22.8,12.5,5.7,106.6
167,VB,6,25,6,2019,24.3,14,7.1,106.2
167,VB,6,25,6,2019,30.5,20.1,13.3,106.2
168,SS,6,25,6,2019,23.9,13.6,6.8,106.3
168,SS,6,25,6,2019,19.4,NA,NA,106.2
168,SS,6,25,6,2019,27.1,16.7,9.8,106.2
170,SS,6,25,6,2019,27.7,17.3,10.4,106.4
170,SS,6,25,6,2019,24.5,14.2,7.3,106.4
170,SS,6,25,6,2019,25.5,15.1,8.3,106.4
171,VB,6,25,6,2019,31.2,20.8,14,106.4
171,VB,6,25,6,2019,31.1,20.7,13.9,106.5
171,VB,6,25,6,2019,36.7,26.2,20.1,106.5
172,SS,6,25,6,2019,30.4,20,13.2,106.5
172,SS,6,25,6,2019,25.5,15.1,8.3,106.5
172,SS,6,25,6,2019,28.5,18.1,11.2,106.5
172,VB,6,25,6,2019,38.7,28.2,22.4,107
172,VB,6,25,6,2019,31.9,21.5,14.8,107.1
172,VB,6,25,6,2019,30.2,19.8,13,107.2
173,VB,6,25,6,2019,30.5,20.1,13.3,107.3
173,VB,6,25,6,2019,27.9,17.5,10.6,107.5
173,VB,6,25,6,2019,25.8,15.4,8.6,107.6
174,SS,6,25,6,2019,27.5,17.1,10.2,107.8
174,SS,6,25,6,2019,25.7,15.3,8.5,107.9
174,SS,6,25,6,2019,24,13.7,6.9,107.9
175,SS,6,25,6,2019,27,16.6,9.7,108.3
175,SS,6,25,6,2019,30,19.6,12.8,108.4
175,SS,6,25,6,2019,46.9,36.3,32.8,108.5
175,VB,6,25,6,2019,39.2,28.7,23,108.7
175,VB,6,25,6,2019,36.3,25.8,19.6,108.6
178,SS,6,25,6,2019,22.1,11.8,5.1,108.7
178,SS,6,25,6,2019,27.1,16.7,9.8,108.8
178,SS,6,25,6,2019,23.3,13,6.2,108.7
179,SS,6,25,6,2019,27,16.6,9.7,108.9
179,SS,6,25,6,2019,23.8,13.5,6.7,108.8
179,SS,6,25,6,2019,38.1,27.6,21.7,109.1
181,SS,8,7,9,2019,23.9,13.6,6.8,85.4
181,SS,8,7,9,2019,28.1,17.7,10.8,85.5
181,SS,8,7,9,2019,23.9,13.6,6.8,85.7
182,SH,8,7,9,2019,20.5,10.2,3.7,86.2
182,SH,8,7,9,2019,26.8,16.4,9.5,86.5
182,SH,8,7,9,2019,25.6,15.2,8.4,86.6
183,SS,8,7,9,2019,24.7,14.4,7.5,86.9
183,SS,8,7,9,2019,30.6,20.2,13.4,87
183,SS,8,7,9,2019,23.9,13.6,6.8,87.2
183,VB,8,7,9,2019,32,21.6,14.9,87.6
183,VB,8,7,9,2019,19.6,NA,NA,87.9
183,VB,8,7,9,2019,39.9,29.4,23.9,87.9
184,SH,8,7,9,2019,23.4,13.1,6.3,88.2
184,SH,8,7,9,2019,17.3,NA,NA,88.3
184,SH,8,7,9,2019,32.3,21.9,15.2,88.4
184,VB,8,7,9,2019,15.5,NA,NA,88.7
184,VB,8,7,9,2019,27.7,17.3,10.4,88.8
184,VB,8,7,9,2019,26.9,16.5,9.6,89.3
185,SH,8,7,9,2019,24.6,14.3,7.4,89.3
185,SH,8,7,9,2019,25.5,15.1,8.3,89.4
185,SH,8,7,9,2019,33.2,22.8,16.2,89.6
185,SS,8,7,9,2019,20.4,10.1,3.6,89.7
185,SS,8,7,9,2019,26.4,16,9.1,89.9
185,SS,8,7,9,2019,25.9,15.5,8.7,89.9
186,VB,8,7,9,2019,23.7,13.4,6.6,90.1
186,VB,8,7,9,2019,19.7,NA,NA,90.2
186,VB,8,7,9,2019,28.1,17.7,10.8,90.4
187,SH,8,7,9,2019,27.2,16.8,9.9,90.9
187,SH,8,7,9,2019,16.6,NA,NA,90.9
187,SH,8,7,9,2019,28,17.6,10.7,91.2
188,SH,8,7,9,2019,24.5,14.2,7.3,91.4
188,SH,8,7,9,2019,26.2,15.8,9,91.6
188,SH,8,7,9,2019,15.7,NA,NA,91.8
188,SS,8,7,9,2019,17.6,NA,NA,92
188,SS,8,7,9,2019,24.1,13.8,6.9,92
188,SS,8,7,9,2019,26,15.6,8.8,92.3
189,SH,8,7,9,2019,25.1,14.7,7.9,92.5
189,SH,8,7,9,2019,26.5,16.1,9.2,92.6
189,SH,8,7,9,2019,24.6,14.3,7.4,92.8
189,VB,8,7,9,2019,16.4,NA,NA,92.9
189,VB,8,7,9,2019,21.6,11.3,4.7,93.3
189,VB,8,7,9,2019,17.2,NA,NA,93.6
190,SS,8,7,9,2019,20,9.7,3.3,93.7
190,SS,8,7,9,2019,20.9,10.6,4,93.8
190,SS,8,7,9,2019,23.4,13.1,6.3,94.1
191,VB,8,7,9,2019,23.7,13.4,6.6,94.3
191,VB,8,7,9,2019,10.9,NA,NA,94.5
191,VB,8,7,9,2019,22.2,11.9,5.2,94.8
192,SS,8,7,9,2019,17.7,NA,NA,95
192,SS,8,7,9,2019,20.9,10.6,4,95.1
192,SS,8,7,9,2019,25,14.6,7.8,95.2
192,VB,8,7,9,2019,13.8,NA,NA,95.5
192,VB,8,7,9,2019,16.6,NA,NA,95.8
192,VB,8,7,9,2019,24.1,13.8,6.9,96
193,SH,8,7,9,2019,27.5,17.1,10.2,96.6
193,SH,8,7,9,2019,13.2,NA,NA,96.8
193,SH,8,7,9,2019,20.9,10.6,4,96.9
193,VB,8,7,9,2019,23.7,13.4,6.6,97.2
193,VB,8,7,9,2019,23.1,12.8,6,97.3
193,VB,8,7,9,2019,18.7,NA,NA,97.5
194,SS,8,7,9,2019,34.1,23.7,17.2,97.5
194,SS,8,7,9,2019,23.3,13,6.2,97.7
194,SS,8,7,9,2019,25.1,14.7,7.9,97.8
195,VB,8,7,9,2019,18.5,NA,NA,98
195,VB,8,7,9,2019,20.8,10.5,4,98
195,VB,8,7,9,2019,21.8,11.5,4.8,98.2
196,SS,8,7,9,2019,22.5,12.2,5.5,98.2
196,SS,8,7,9,2019,24.2,13.9,7,98.4
196,SS,8,7,9,2019,15.1,NA,NA,98.5
196,VB,8,7,9,2019,17.7,NA,NA,98.7
196,VB,8,7,9,2019,22.6,12.3,5.6,98.7
196,VB,8,7,9,2019,19.9,NA,NA,99
197,SH,8,7,9,2019,19.9,NA,NA,99
197,SH,8,7,9,2019,15.9,NA,NA,99.1
197,SH,8,7,9,2019,31,20.6,13.8,99.3
198,SH,8,7,9,2019,33.2,22.8,16.2,99.4
198,SH,8,7,9,2019,23.6,13.3,6.5,99.4
198,SH,8,7,9,2019,24.1,13.8,6.9,99.7
198,SS,8,7,9,2019,20.7,10.4,3.9,99.8
198,SS,8,7,9,2019,22.2,11.9,5.2,99.8
198,SS,8,7,9,2019,29.9,19.5,12.7,99.9
199,SS,8,7,9,2019,34.7,24.3,17.8,100.2
199,SS,8,7,9,2019,27.4,17,10.1,100.2
199,SS,8,7,9,2019,28,17.6,10.7,100.3
199,VB,8,7,9,2019,31.2,20.8,14,100.5
199,VB,8,7,9,2019,28.9,18.5,11.6,100.6
199,VB,8,7,9,2019,23.5,13.2,6.4,100.6
200,SH,8,7,9,2019,20,9.7,3.3,100.8
200,SH,8,7,9,2019,45.3,34.7,30.7,100.8
200,SH,8,7,9,2019,20.2,9.9,3.4,100.8
200,VB,8,7,9,2019,27.6,17.2,10.3,101
200,VB,8,7,9,2019,20.5,10.2,3.7,101
200,VB,8,7,9,2019,21.3,11,4.4,101.1
201,SH,8,7,9,2019,51.6,41,39.2,101.2
201,SH,8,7,9,2019,23.9,13.6,6.8,101.3
201,SH,8,7,9,2019,27.9,17.5,10.6,101.4
201,SS,8,7,9,2019,29.9,19.5,12.7,101.4
201,SS,8,7,9,2019,23.6,13.3,6.5,101.4
201,SS,8,7,9,2019,26.6,16.2,9.3,101.4
202,VB,8,7,9,2019,23.3,13,6.2,101.5
202,VB,8,7,9,2019,19.4,NA,NA,101.7
202,VB,8,7,9,2019,21,10.7,4.1,101.8
203,SS,8,7,9,2019,25.1,14.7,7.9,101.9
203,SS,8,7,9,2019,25,14.6,7.8,102
203,SS,8,7,9,2019,21.9,11.6,4.9,102
204,SH,8,7,9,2019,34.7,24.3,17.8,102.1
204,SH,8,7,9,2019,40.4,29.9,24.5,102.2
204,SH,8,7,9,2019,19.9,NA,NA,102.3
205,VB,8,7,9,2019,26.8,16.4,9.5,102.6
205,VB,8,7,9,2019,25.7,15.3,8.5,102.7
205,VB,8,7,9,2019,24.3,14,7.1,102.7
206,SS,8,7,9,2019,28.7,18.3,11.4,102.8
206,SS,8,7,9,2019,29,18.6,11.7,103
206,SS,8,7,9,2019,26.5,16.1,9.2,103
206,VB,8,7,9,2019,26.3,15.9,9,103.2
206,VB,8,7,9,2019,31.3,20.9,14.1,103.3
206,VB,8,7,9,2019,25,14.6,7.8,103.4
207,SH,8,7,9,2019,31,20.6,13.8,103.4
207,SH,8,7,9,2019,22.9,12.6,5.8,103.5
207,SH,8,7,9,2019,13.6,NA,NA,103.6
208,SH,8,7,9,2019,34,23.6,17.1,103.7
208,SH,8,7,9,2019,24.4,14.1,7.2,103.9
208,SH,8,7,9,2019,23.4,13.1,6.3,104
208,SS,8,7,9,2019,24.1,13.8,6.9,104.2
208,SS,8,7,9,2019,28.9,18.5,11.6,104.2
208,SS,8,7,9,2019,29.4,19,12.1,104.3
209,SH,8,7,9,2019,27,16.6,9.7,104.4
209,SH,8,7,9,2019,30.7,20.3,13.5,104.5
209,SH,8,7,9,2019,34.3,23.9,17.4,104.5
209,VB,8,7,9,2019,18.6,NA,NA,104.6
209,VB,8,7,9,2019,25.2,14.8,8,104.7
209,VB,8,7,9,2019,27,16.6,9.7,104.8
210,SS,8,7,9,2019,28.7,18.3,11.4,105
210,SS,8,7,9,2019,24.6,14.3,7.4,105
210,SS,8,7,9,2019,34.2,23.8,17.3,105.1
211,SH,8,7,9,2019,28.8,18.4,11.5,105.2
211,SH,8,7,9,2019,21.6,11.3,4.7,105.3
211,SH,8,7,9,2019,19.2,NA,NA,105.3
211,SS,8,7,9,2019,39.9,29.4,23.9,105.3
211,SS,8,7,9,2019,36.4,25.9,19.8,105.3
211,SS,8,7,9,2019,26.9,16.5,9.6,105.4
212,VB,8,7,9,2019,29.4,19,12.1,105.5
212,VB,8,7,9,2019,22.6,12.3,5.6,105.5
212,VB,8,7,9,2019,35.4,24.9,18.6,105.6
213,SS,8,7,9,2019,31.5,21.1,14.3,105.5
213,SS,8,7,9,2019,29.2,18.8,11.9,105.7
213,SS,8,7,9,2019,30.4,20,13.2,105.8
214,SH,8,7,9,2019,22.6,12.3,5.6,105.8
214,SH,8,7,9,2019,21.6,11.3,4.7,105.8
214,SH,8,7,9,2019,30,19.6,12.8,105.9
215,SS,8,7,9,2019,26.3,15.9,9,106
215,SS,8,7,9,2019,26,15.6,8.8,106
215,SS,8,7,9,2019,23.1,12.8,6,106.1
215,VB,8,7,9,2019,16.8,NA,NA,106.2
215,VB,8,7,9,2019,24,13.7,6.9,106.4
215,VB,8,7,9,2019,22.6,12.3,5.6,106.4
216,SH,8,7,9,2019,27.6,17.2,10.3,106.4
216,SH,8,7,9,2019,28,17.6,10.7,106.5
216,SH,8,7,9,2019,21.5,11.2,4.6,106.7
216,VB,8,7,9,2019,23.5,13.2,6.4,106.8
216,VB,8,7,9,2019,26.7,16.3,9.4,106.7
216,VB,8,7,9,2019,21.7,11.4,4.8,106.8
145,VB,8,7,9,2019,48.7,38.1,35.2,97.4
145,VB,8,7,9,2019,43.8,33.3,28.7,97.5
145,VB,8,7,9,2019,42.1,31.6,26.6,97.6
146,SS,8,7,9,2019,32.4,22,15.3,97.6
146,SS,8,7,9,2019,25.1,14.7,7.9,97.7
146,SS,8,7,9,2019,25.2,14.8,8,97.7
146,VB,8,7,9,2019,27.8,17.4,10.5,97.7
146,VB,8,7,9,2019,24.6,14.3,7.4,97.8
146,VB,8,7,9,2019,33.9,23.5,16.9,98
147,SS,8,7,9,2019,32.6,22.2,15.5,98
147,SS,8,7,9,2019,27.1,16.7,9.8,98.1
147,SS,8,7,9,2019,35.9,25.4,19.2,98.2
148,SS,8,7,9,2019,38.7,28.2,22.4,98.1
148,SS,8,7,9,2019,33,22.6,16,98.2
148,SS,8,7,9,2019,34.4,24,17.5,98.2
149,VB,8,7,9,2019,35.9,25.4,19.2,98.3
149,VB,8,7,9,2019,22.3,12,5.3,98.3
149,VB,8,7,9,2019,23.5,13.2,6.4,98.3
151,SS,8,7,9,2019,29.2,18.8,11.9,98.3
151,SS,8,7,9,2019,40,29.5,24,98.3
151,SS,8,7,9,2019,27.2,16.8,9.9,98.3
152,SS,8,7,9,2019,31.6,21.2,14.4,98.2
152,SS,8,7,9,2019,28.2,17.8,10.9,98.2
152,SS,8,7,9,2019,27.4,17,10.1,98.1
153,VB,8,7,9,2019,37.4,26.9,20.9,98.1
153,VB,8,7,9,2019,17.6,NA,NA,98
153,VB,8,7,9,2019,37.6,27.1,21.2,97.8
154,VB,8,7,9,2019,34.7,24.3,17.8,97.8
154,VB,8,7,9,2019,21.1,10.8,4.2,97.7
154,VB,8,7,9,2019,15.1,NA,NA,97.7
156,SS,8,7,9,2019,34.2,23.8,17.3,97.6
156,SS,8,7,9,2019,31.2,20.8,14,97.4
156,SS,8,7,9,2019,38.6,28.1,22.3,97.4
156,VB,8,7,9,2019,19.5,NA,NA,97.3
156,VB,8,7,9,2019,29.9,19.5,12.7,97.3
156,VB,8,7,9,2019,27.1,16.7,9.8,97.1
157,SS,8,7,9,2019,30.7,20.3,13.5,96.7
157,SS,8,7,9,2019,26.9,16.5,9.6,96.6
157,SS,8,7,9,2019,35.6,25.1,18.8,96.6
158,VB,8,7,9,2019,37.1,26.6,20.6,96.3
158,VB,8,7,9,2019,37.3,26.8,20.8,96.2
158,VB,8,7,9,2019,36.8,26.3,20.2,96.1
159,SS,8,7,9,2019,32.3,21.9,15.2,96.1
159,SS,8,7,9,2019,33.4,23,16.4,96.1
159,SS,8,7,9,2019,34.8,24.4,17.9,96
159,VB,8,7,9,2019,29.7,19.3,12.5,95.9
159,VB,8,7,9,2019,33.9,23.5,16.9,95.7
159,VB,8,7,9,2019,23.5,13.2,6.4,95.8
161,SS,8,7,9,2019,30.8,20.4,13.6,95.6
161,SS,8,7,9,2019,27,16.6,9.7,95.6
161,SS,8,7,9,2019,28.3,17.9,11,95.6
162,VB,8,7,9,2019,36.3,25.8,19.6,95.5
162,VB,8,7,9,2019,32.7,22.3,15.6,95.3
162,VB,8,7,9,2019,27,16.6,9.7,95.3
163,VB,8,7,9,2019,52,41.4,39.8,95
163,VB,8,7,9,2019,41.4,30.9,25.7,94.9
163,VB,8,7,9,2019,39.9,29.4,23.9,94.9
165,SS,8,7,9,2019,30.8,20.4,13.6,94.7
165,SS,8,7,9,2019,30.6,20.2,13.4,94.5
165,SS,8,7,9,2019,27.5,17.1,10.2,94.5
166,VB,8,7,9,2019,35.3,24.8,18.5,94.3
166,VB,8,7,9,2019,38.2,27.7,21.9,94.3
166,VB,8,7,9,2019,38.3,27.8,22,94.2
167,SS,8,7,9,2019,30.4,20,13.2,94.2
167,SS,8,7,9,2019,27.5,17.1,10.2,94.1
167,SS,8,7,9,2019,31.3,20.9,14.1,94
167,VB,8,7,9,2019,24.4,14.1,7.2,94
167,VB,8,7,9,2019,26.1,15.7,8.9,93.8
167,VB,8,7,9,2019,33.5,23.1,16.5,93.8
168,SS,8,7,9,2019,31.7,21.3,14.6,93.6
168,SS,8,7,9,2019,34.9,24.5,18.1,93.7
168,SS,8,7,9,2019,32.1,21.7,15,93.6
170,SS,8,7,9,2019,11.5,NA,NA,93.4
170,SS,8,7,9,2019,28.9,18.5,11.6,93.3
170,SS,8,7,9,2019,29,18.6,11.7,93.3
171,VB,8,7,9,2019,26.1,15.7,8.9,93.1
171,VB,8,7,9,2019,16.2,NA,NA,93.1
171,VB,8,7,9,2019,25.5,15.1,8.3,93.1
172,SS,8,7,9,2019,32.1,21.7,15,93.1
172,SS,8,7,9,2019,36.8,26.3,20.2,92.9
172,SS,8,7,9,2019,36.2,25.7,19.5,93.1
172,VB,8,7,9,2019,33.7,23.3,16.7,92.9
172,VB,8,7,9,2019,36.9,26.4,20.3,92.8
172,VB,8,7,9,2019,35.6,25.1,18.8,92.8
173,VB,8,7,9,2019,39.1,28.6,22.9,92.8
173,VB,8,7,9,2019,40.4,29.9,24.5,92.7
173,VB,8,7,9,2019,27.5,17.1,10.2,92.7
174,SS,8,7,9,2019,34.1,23.7,17.2,92.7
174,SS,8,7,9,2019,24.4,14.1,7.2,92.7
174,SS,8,7,9,2019,34.1,23.7,17.2,92.7
175,SS,8,7,9,2019,32.5,22.1,15.4,92.5
175,SS,8,7,9,2019,40.3,29.8,24.4,92.5
175,SS,8,7,9,2019,43,32.5,27.7,92.3
175,VB,8,7,9,2019,44.3,33.8,29.4,92.2
175,VB,8,7,9,2019,40.6,30.1,24.7,92.1
176,VB,8,7,9,2019,37.4,26.9,20.9,92.1
176,VB,8,7,9,2019,37.5,27,21,92.2
176,VB,8,7,9,2019,35,24.5,18.2,92
178,SS,8,7,9,2019,30.8,20.4,13.6,91.8
178,SS,8,7,9,2019,21.8,11.5,4.8,91.8
178,SS,8,7,9,2019,29.1,18.7,11.8,91.8
179,SS,8,7,9,2019,30.6,20.2,13.4,91.8
179,SS,8,7,9,2019,20.2,9.9,3.4,91.8
179,SS,8,7,9,2019,31.9,21.5,14.8,91.7
180,VB,8,7,9,2019,27.8,17.4,10.5,91.6
180,VB,8,7,9,2019,46.1,35.5,31.7,91.5

