PlotID,SiteNum,RowNum,ColNum,Position,PlotName,SiteName,CropName,SamplingWeek,Month,Day,Year,Height_cm,Height_mm,Diameter_mm,SPAD,TotCH_ugcm2,Temp_F
148,5,1,4,514,SP_SS-1,SP,SS,4,6,1,2018,25,250,1.53,13.8,6.9,92.8
148,5,1,4,514,SP_SS-1,SP,SS,4,6,1,2018,14.6,146,1.44,14.6,7.7,93.1
148,5,1,4,514,SP_SS-1,SP,SS,4,6,1,2018,18.3,183,2.36,16.9,10,93.1
148,5,1,4,514,SP_SS-1,SP,SS,4,6,1,2018,19.1,191,2.27,16.1,9.2,93.4
148,5,1,4,514,SP_SS-1,SP,SS,4,6,1,2018,17,170,2.83,17.2,10.3,93.6
148,5,1,4,514,SP_SS-1,SP,SS,4,6,1,2018,15.5,155,2.58,NA,NA,NA
148,5,1,4,514,SP_SS-1,SP,SS,4,6,1,2018,11.6,116,1.61,NA,NA,NA
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,30.2,302,3.18,49.4,51.8,93.9
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,24.8,248,3.94,32.4,27.6,94
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,53,530,3.05,32.1,27.2,94
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,26.2,262,3.44,34.3,30,94.2
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,19.5,195,3.91,35.9,32.2,94.3
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,35.2,352,3.55,35.2,31.3,94.4
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,32,320,3.24,37.2,34,94.5
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,20.5,205,3.3,41.8,40.3,94.5
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,29.9,299,3.25,48.6,50.6,94.7
149,5,1,5,515,SP_VB-1,SP,VB,4,6,1,2018,25.5,255,3.68,35.7,32,94.8
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,7.7,77,1.56,21.6,14.9,95.2
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,8.1,81,1.59,25,18.7,95.5
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,6.9,69,1.43,30,24.6,95.8
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,7.3,73,1.55,15.9,9,96.1
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,8,80,1.84,37,33.7,96.3
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,10,100,1.4,45.3,45.6,96.5
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,10.1,101,1.12,NA,NA,NA
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,4.8,48,1.12,NA,NA,NA
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,3.6,36,1.81,NA,NA,NA
150,5,1,6,516,SP_SH-1,SP,SH,4,6,1,2018,6.8,68,2.32,NA,NA,NA
151,5,2,1,521,SP_SHSS-2,SP,SS,4,6,1,2018,29,290,2.89,16.5,9.6,97
151,5,2,1,521,SP_SHSS-2,SP,SS,4,6,1,2018,21.4,214,2.14,18.4,11.5,97.2
151,5,2,1,521,SP_SHSS-2,SP,SS,4,6,1,2018,6.3,63,1.61,15.4,8.6,97.7
151,5,2,1,521,SP_SHSS-2,SP,SS,4,6,1,2018,13.1,131,3.7,16.6,9.7,97.8
151,5,2,1,521,SP_SHSS-2,SP,SS,4,6,1,2018,21.5,215,1.71,15.3,8.5,98
151,5,2,1,521,SP_SHSS-2,SP,SH,4,6,1,2018,22.1,221,1.64,28.8,23.2,98
151,5,2,1,521,SP_SHSS-2,SP,SH,4,6,1,2018,15,150,1.36,31.5,26.5,98.2
151,5,2,1,521,SP_SHSS-2,SP,SH,4,6,1,2018,14.1,141,1.26,17,10.1,98.5
151,5,2,1,521,SP_SHSS-2,SP,SH,4,6,1,2018,6.6,66,1.48,34,29.6,98.5
151,5,2,1,521,SP_SHSS-2,SP,SH,4,6,1,2018,15.8,158,1.61,NA,NA,NA
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,4.6,46,2.47,16,9.1,98.7
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,18.9,189,1.41,20.8,14,98.7
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,16.7,167,1.63,14.5,7.6,98.7
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,23.5,235,2.05,21.9,15.2,98.9
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,14.8,148,1.47,14.7,7.9,99.8
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,21.4,214,2.23,19.7,12.9,99.9
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,21,210,2.22,16.8,9.9,100
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,15.1,151,2.09,9.8,3.3,100
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,13.7,137,2.12,13.4,6.6,100.2
152,5,2,2,522,SP_SS-2,SP,SS,4,6,1,2018,31,310,2.11,15,8.2,100.3
153,5,2,3,523,SP_SHVB-2,SP,VB,4,6,1,2018,27.4,274,3.13,33.4,28.9,100.5
153,5,2,3,523,SP_SHVB-2,SP,VB,4,6,1,2018,11.9,119,2.41,27.3,21.4,100.4
153,5,2,3,523,SP_SHVB-2,SP,VB,4,6,1,2018,20.5,205,2.99,50.3,53.2,100.5
153,5,2,3,523,SP_SHVB-2,SP,VB,4,6,1,2018,29.1,291,2.84,36.4,32.9,100.6
153,5,2,3,523,SP_SHVB-2,SP,VB,4,6,1,2018,17.2,172,2.88,31,25.8,100.7
153,5,2,3,523,SP_SHVB-2,SP,SH,4,6,1,2018,13,130,1.54,28.5,22.8,100.8
153,5,2,3,523,SP_SHVB-2,SP,SH,4,6,1,2018,9.5,95,1.12,28.5,22.8,101
153,5,2,3,523,SP_SHVB-2,SP,SH,4,6,1,2018,22.2,222,1.55,12.1,5.4,101.1
153,5,2,3,523,SP_SHVB-2,SP,SH,4,6,1,2018,7.9,79,1.55,20.8,14,101.4
153,5,2,3,523,SP_SHVB-2,SP,SH,4,6,1,2018,14,140,1.56,20.3,13.5,101.4
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,50.3,503,3.91,32.9,28.2,101.6
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,36.4,364,1.74,35.2,31.3,101.5
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,17.5,175,2.95,33.3,28.7,101.6
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,20.5,205,2.93,39.5,37.1,101.7
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,31.2,312,2.59,35.9,32.2,101.7
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,19,190,3.07,48.9,51.1,101.7
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,21.1,211,3.1,34.8,30.8,101.6
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,8.4,84,3.66,39.7,37.4,101.7
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,21,210,3.26,35.8,32.1,101.8
154,5,2,4,524,SP_VB-2,SP,VB,4,6,1,2018,16.5,165,2.94,35.5,31.7,101.8
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,14.5,145,1.16,27.4,21.5,101.8
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,17.2,172,1.44,37.8,34.8,101.8
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,16.6,166,1.5,34.2,29.9,101.9
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,11.2,112,1.23,21.3,14.6,101.9
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,7.3,73,1.33,27,21,102
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,11.4,114,0.73,19.9,13.1,101.9
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,11.2,112,1.24,23.2,16.6,102
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,12.4,124,1.28,32.5,27.7,102
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,15.9,159,1.21,NA,NA,NA
155,5,2,5,525,SH_SH-2,SP,SH,4,6,1,2018,10.3,103,1,NA,NA,NA
156,5,2,6,526,VF_SSVB-2,SP,VB,4,6,1,2018,58.7,587,3.25,41.6,40.1,102.1
156,5,2,6,526,VF_SSVB-2,SP,VB,4,6,1,2018,56,560,2.6,34.1,29.8,102
156,5,2,6,526,VF_SSVB-2,SP,VB,4,6,1,2018,52.2,522,3.32,39.3,36.8,102.1
156,5,2,6,526,VF_SSVB-2,SP,VB,4,6,1,2018,29.2,292,2.94,29.1,23.5,102
156,5,2,6,526,VF_SSVB-2,SP,VB,4,6,1,2018,21.3,213,3.27,39.1,36.6,102.2
156,5,2,6,526,VF_SSVB-2,SP,SS,4,6,1,2018,26.5,265,2.43,19.3,12.5,102.2
156,5,2,6,526,VF_SSVB-2,SP,SS,4,6,1,2018,21.6,216,1.45,16.3,9.4,102.1
156,5,2,6,526,VF_SSVB-2,SP,SS,4,6,1,2018,20,200,2.14,20.6,13.8,102.1
156,5,2,6,526,VF_SSVB-2,SP,SS,4,6,1,2018,27,270,1.74,20.5,13.7,102.1
156,5,2,6,526,VF_SSVB-2,SP,SS,4,6,1,2018,31,310,1.31,20.7,13.9,102.2
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,37.6,376,3.94,24.3,17.8,102.1
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,10.4,104,1.17,15.1,8.3,102.2
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,18.1,181,1.43,29.7,24.2,102.1
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,22.7,227,1.68,18.2,11.3,102.1
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,18.6,186,1.48,15.3,8.5,102.1
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,18.5,185,2.29,14.7,7.9,102.1
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,17.1,171,1.49,19.3,12.5,102
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,16.7,167,1.3,14.6,7.7,102
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,27.4,274,1.77,11.3,4.7,102
157,5,3,1,531,SP_SS-3,SP,SS,4,6,1,2018,15.2,152,1.48,11.8,5.1,101.9
158,5,3,2,532,SP_SHVB-3,SP,VB,4,6,1,2018,22,220,3.38,29.2,23.6,101.9
158,5,3,2,532,SP_SHVB-3,SP,VB,4,6,1,2018,16.2,162,2.18,31.4,26.3,101.9
158,5,3,2,532,SP_SHVB-3,SP,VB,4,6,1,2018,16,160,2.84,27.3,21.4,101.8
158,5,3,2,532,SP_SHVB-3,SP,VB,4,6,1,2018,14.7,147,2.69,34.5,30.3,101.9
158,5,3,2,532,SP_SHVB-3,SP,VB,4,6,1,2018,17.3,173,3.28,32.2,27.3,101.8
158,5,3,2,532,SP_SHVB-3,SP,SH,4,6,1,2018,21,210,1.48,28.7,23,101.8
158,5,3,2,532,SP_SHVB-3,SP,SH,4,6,1,2018,14.1,141,0.82,17.2,10.3,101.7
158,5,3,2,532,SP_SHVB-3,SP,SH,4,6,1,2018,11,110,1.37,13,6.2,101.6
158,5,3,2,532,SP_SHVB-3,SP,SH,4,6,1,2018,11.7,117,1.43,22.2,15.5,101.7
158,5,3,2,532,SP_SHVB-3,SP,SH,4,6,1,2018,17.8,178,1.27,23.6,17.1,101.6
159,5,3,3,533,SP_SSVB-3,SP,VB,4,6,1,2018,20.7,207,3.29,40.5,38.5,101.6
159,5,3,3,533,SP_SSVB-3,SP,VB,4,6,1,2018,13,130,3.03,41.1,39.4,101.5
159,5,3,3,533,SP_SSVB-3,SP,VB,4,6,1,2018,18.6,186,2.79,38.2,35.3,101.5
159,5,3,3,533,SP_SSVB-3,SP,VB,4,6,1,2018,19.4,194,2.53,33.4,28.9,101.4
159,5,3,3,533,SP_SSVB-3,SP,VB,4,6,1,2018,16.3,163,3.36,35.7,32,101.4
159,5,3,3,533,SP_SSVB-3,SP,SS,4,6,1,2018,24.7,247,4.25,16.1,9.2,101.4
159,5,3,3,533,SP_SSVB-3,SP,SS,4,6,1,2018,18,180,1.3,24.2,17.7,101.3
159,5,3,3,533,SP_SSVB-3,SP,SS,4,6,1,2018,27,270,1.45,16.3,9.4,101.3
159,5,3,3,533,SP_SSVB-3,SP,SS,4,6,1,2018,15,150,1.56,15.7,8.9,101.3
159,5,3,3,533,SP_SSVB-3,SP,SS,4,6,1,2018,17.5,175,2.08,27,21,101.2
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,15.1,151,1.16,24.2,17.7,101.2
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,14.8,148,0.82,20,13.2,101.2
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,10.5,105,0.9,30.5,25.2,101.3
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,9.4,94,1.08,21.3,14.6,101.3
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,9.9,99,0.82,13.8,6.9,101.2
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,12.2,122,1.07,17.4,10.5,101.2
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,10,100,0.57,32.4,27.6,101.2
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,18.1,181,0.79,19.3,12.5,101.1
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,6.8,68,0.95,29.8,24.4,101.1
160,5,3,4,534,SP_SH-3,SP,SH,4,6,1,2018,10.5,105,1.2,NA,NA,NA
161,5,3,5,535,SP_SHSS-3,SP,SS,4,6,1,2018,22,220,1.78,14.1,7.2,101
161,5,3,5,535,SP_SHSS-3,SP,SS,4,6,1,2018,15.2,152,1.14,14.7,7.9,101
161,5,3,5,535,SP_SHSS-3,SP,SS,4,6,1,2018,28.7,287,1.79,18.2,11.3,101.1
161,5,3,5,535,SP_SHSS-3,SP,SS,4,6,1,2018,27.3,273,1.21,20.4,13.6,101
161,5,3,5,535,SP_SHSS-3,SP,SS,4,6,1,2018,18.5,185,1.53,16.4,9.5,101.1
161,5,3,5,535,SP_SHSS-3,SP,SH,4,6,1,2018,17.7,177,1.22,22.3,15.6,101.1
161,5,3,5,535,SP_SHSS-3,SP,SH,4,6,1,2018,13.1,131,0.53,24.1,17.6,101
161,5,3,5,535,SP_SHSS-3,SP,SH,4,6,1,2018,7.8,78,1.06,17.1,10.2,101
161,5,3,5,535,SP_SHSS-3,SP,SH,4,6,1,2018,15.2,152,1.13,42.4,41.2,101.1
161,5,3,5,535,SP_SHSS-3,SP,SH,4,6,1,2018,15.6,156,1.06,26.7,20.7,101.2
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,56.2,562,3.72,34,29.6,101.1
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,10.8,108,1.75,40.6,38.6,101
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,50.2,502,2.91,33.3,28.7,101.1
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,44.9,449,3.82,32.8,28.1,101.1
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,30.4,304,2.84,31.3,26.2,101.2
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,19.6,196,3.01,35.6,31.8,101
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,40,400,2.93,34.4,30.1,101.1
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,36,360,3.43,37.8,34.8,101.1
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,18.2,182,3.14,32.5,27.7,101.1
162,5,3,6,536,SP_VB-3,SP,VB,4,6,1,2018,30.3,303,3.16,30.3,25,101.2
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,12.2,122,3.54,54.4,60,101.1
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,27.2,272,2.41,34,29.6,101.2
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,44,440,3.45,28.4,22.7,101.1
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,16.1,161,2.86,34.9,30.9,101.1
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,55,550,3.23,32.4,27.6,101.1
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,17.6,176,2.62,33.6,29.1,101.2
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,23.6,236,3.12,35.4,31.6,101.1
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,18.8,188,2.87,29.8,24.4,101.1
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,26.1,261,3.55,30.9,25.7,101.1
163,5,4,1,541,SP_VB-4,SP,VB,4,6,1,2018,25.6,256,3.04,37.3,34.1,101.1
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,16.8,168,1.37,10.2,3.7,101.2
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,11.6,116,0.94,32.6,27.8,101.1
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,9.9,99,1.41,17.3,10.4,101.1
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,5.8,58,1.39,12.1,5.4,101
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,4.2,42,1.16,13.7,6.9,101
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,12.6,126,1.1,23.2,16.6,101
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,16.1,161,1.27,34.5,30.3,101
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,14.9,149,1.07,35.8,32.1,101.1
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,13.1,131,1.38,NA,NA,NA
164,5,4,2,542,SP_SH-4,SP,SH,4,6,1,2018,12.8,128,1.22,NA,NA,NA
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,45,450,4.23,21.3,14.6,101.1
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,25.5,255,4.72,24,17.5,101
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,27.8,278,2.7,23.1,16.5,101
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,22.1,221,2.11,22.7,16.1,101.1
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,7.9,79,1.93,19.3,12.5,101.1
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,30,300,2.6,20.6,13.8,101
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,20.4,204,1.25,27.5,21.6,101
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,28,280,1.77,18.9,12,101
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,19.8,198,1.43,17.1,10.2,101
165,5,4,3,543,SP_SS-4,SP,SS,4,6,1,2018,22.2,222,1.45,18.9,12,101
166,5,4,4,544,SP_SHVB-4,SP,VB,4,6,1,2018,20.8,208,3.27,40.8,38.9,101
166,5,4,4,544,SP_SHVB-4,SP,VB,4,6,1,2018,43.5,435,2.43,31.2,26.1,101
166,5,4,4,544,SP_SHVB-4,SP,VB,4,6,1,2018,18.2,182,2.16,31.3,26.2,101
166,5,4,4,544,SP_SHVB-4,SP,VB,4,6,1,2018,8.5,85,3.1,36.2,32.6,101
166,5,4,4,544,SP_SHVB-4,SP,VB,4,6,1,2018,19.5,195,2.71,33.7,29.2,101
166,5,4,4,544,SP_SHVB-4,SP,SH,4,6,1,2018,20.3,203,1.07,25.3,19.1,101.1
166,5,4,4,544,SP_SHVB-4,SP,SH,4,6,1,2018,6.6,66,1.18,21.2,14.4,101
166,5,4,4,544,SP_SHVB-4,SP,SH,4,6,1,2018,14.5,145,0.97,20.3,13.5,101
166,5,4,4,544,SP_SHVB-4,SP,SH,4,6,1,2018,17.4,174,0.92,9.8,3.3,101.1
166,5,4,4,544,SP_SHVB-4,SP,SH,4,6,1,2018,13.1,131,1.58,NA,NA,NA
167,5,4,5,545,SP_SSVB-4,SP,VB,4,6,1,2018,40.1,401,2.59,32.2,27.3,101
167,5,4,5,545,SP_SSVB-4,SP,VB,4,6,1,2018,17.9,179,3.16,38.9,36.3,101.1
167,5,4,5,545,SP_SSVB-4,SP,VB,4,6,1,2018,23.2,232,3.17,36.3,32.8,101.1
167,5,4,5,545,SP_SSVB-4,SP,VB,4,6,1,2018,21.9,219,3.07,36.7,33.3,101.1
167,5,4,5,545,SP_SSVB-4,SP,VB,4,6,1,2018,20.8,208,2.99,28.7,23,101.1
167,5,4,5,545,SP_SSVB-4,SP,SS,4,6,1,2018,28,280,2.77,16.8,9.9,101.2
167,5,4,5,545,SP_SSVB-4,SP,SS,4,6,1,2018,37.5,375,1.88,12.5,5.7,101
167,5,4,5,545,SP_SSVB-4,SP,SS,4,6,1,2018,15.5,155,1.51,22.9,16.3,101.1
167,5,4,5,545,SP_SSVB-4,SP,SS,4,6,1,2018,10.9,109,1.4,22.4,15.7,101.1
167,5,4,5,545,SP_SSVB-4,SP,SS,4,6,1,2018,32.2,322,3.16,10,3.5,101.2
168,5,4,6,546,SP_SHSS-4,SP,SS,4,6,1,2018,30,300,2.15,14.3,7.4,101.1
168,5,4,6,546,SP_SHSS-4,SP,SS,4,6,1,2018,33,330,1,21.5,14.8,101.2
168,5,4,6,546,SP_SHSS-4,SP,SS,4,6,1,2018,25,250,2.54,13.6,6.8,101.1
168,5,4,6,546,SP_SHSS-4,SP,SS,4,6,1,2018,21.4,214,1.88,10.8,4.2,101.1
168,5,4,6,546,SP_SHSS-4,SP,SS,4,6,1,2018,12.4,124,3.58,20.3,13.5,101.1
168,5,4,6,546,SP_SHSS-4,SP,SH,4,6,1,2018,23,230,1.47,18.8,11.9,101.2
168,5,4,6,546,SP_SHSS-4,SP,SH,4,6,1,2018,15.1,151,1.81,19.1,12.3,101.1
168,5,4,6,546,SP_SHSS-4,SP,SH,4,6,1,2018,10.6,106,1.39,18.8,11.9,101.2
168,5,4,6,546,SP_SHSS-4,SP,SH,4,6,1,2018,8.1,81,0.85,13.9,7,101.1
168,5,4,6,546,SP_SHSS-4,SP,SH,4,6,1,2018,15.7,157,1.19,26.7,20.7,101.1
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,10.5,105,1.39,18.7,11.8,101.2
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,12.9,129,1.25,15,8.2,101.2
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,17,170,1.3,16,9.1,101.2
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,17.6,176,1.16,24,17.5,101.2
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,11.5,115,1.29,17,10.1,101.2
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,11,110,0.9,23.3,16.7,101.3
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,12.1,121,0.64,23.5,16.9,101.2
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,11.7,117,1.16,11.3,4.7,101.1
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,11.5,115,1.45,14.3,7.4,101.2
169,5,5,1,551,SP_SH-5,SP,SH,4,6,1,2018,11.9,119,0.92,17.7,10.8,101.1
170,5,5,2,552,SP_SHSS-5,SP,SS,4,6,1,2018,44,440,2.67,22.5,15.8,101.2
170,5,5,2,552,SP_SHSS-5,SP,SS,4,6,1,2018,12.1,121,1.25,22.8,16.2,101.2
170,5,5,2,552,SP_SHSS-5,SP,SS,4,6,1,2018,20.2,202,1.67,22.4,15.7,101.3
170,5,5,2,552,SP_SHSS-5,SP,SS,4,6,1,2018,10.6,106,1.8,23.8,17.3,101.2
170,5,5,2,552,SP_SHSS-5,SP,SS,4,6,1,2018,16.1,161,1.38,17.7,10.8,101.3
170,5,5,2,552,SP_SHSS-5,SP,SH,4,6,1,2018,17.2,172,1.43,24,17.5,101.2
170,5,5,2,552,SP_SHSS-5,SP,SH,4,6,1,2018,12.1,121,1.44,13.4,6.6,101.3
170,5,5,2,552,SP_SHSS-5,SP,SH,4,6,1,2018,6.7,67,1.28,26.7,20.7,101.2
170,5,5,2,552,SP_SHSS-5,SP,SH,4,6,1,2018,14.6,146,1.14,32.1,27.2,101.4
170,5,5,2,552,SP_SHSS-5,SP,SH,4,6,1,2018,12.3,123,1.45,18.5,11.6,101.3
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,13,130,3.51,35.1,31.2,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,21.2,212,2.02,32,27.1,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,48,480,3.45,32.1,27.2,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,12.9,129,3.63,33.9,29.5,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,23.3,233,3.01,36.8,33.4,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,28.5,285,3.25,31.5,26.5,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,20.5,205,3.55,38.7,36,101.5
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,19.1,191,3.35,32.8,28.1,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,18.8,188,3.09,34.1,29.8,101.4
171,5,5,3,553,SP_VB-5,SP,VB,4,6,1,2018,55,550,3.29,30.8,25.6,101.4
172,5,5,4,554,SP_SSVB-5,SP,VB,4,6,1,2018,57,570,1.72,34.9,30.9,101.6
172,5,5,4,554,SP_SSVB-5,SP,VB,4,6,1,2018,56.5,565,3.76,34.5,30.4,101.5
172,5,5,4,554,SP_SSVB-5,SP,VB,4,6,1,2018,38,380,2.76,27.6,21.7,101.5
172,5,5,4,554,SP_SSVB-5,SP,VB,4,6,1,2018,20.8,208,2.59,31,25.8,101.6
172,5,5,4,554,SP_SSVB-5,SP,VB,4,6,1,2018,9.5,95,3.26,34.4,30.1,101.6
172,5,5,4,554,SP_SSVB-5,SP,SS,4,6,1,2018,32.6,326,2.92,18.2,11.3,101.6
172,5,5,4,554,SP_SSVB-5,SP,SS,4,6,1,2018,19.1,191,0.92,20.7,13.9,101.6
172,5,5,4,554,SP_SSVB-5,SP,SS,4,6,1,2018,17.4,174,2.44,18.7,11.8,101.7
172,5,5,4,554,SP_SSVB-5,SP,SS,4,6,1,2018,14.5,145,1.77,18.9,12,101.6
172,5,5,4,554,SP_SSVB-5,SP,SS,4,6,1,2018,14.8,148,1.74,13.4,6.6,101.7
173,5,5,5,555,SP_SHVB-5,SP,VB,4,6,1,2018,44.5,445,3.87,34.5,30.3,101.7
173,5,5,5,555,SP_SHVB-5,SP,VB,4,6,1,2018,21.2,212,2.94,39.7,37.4,101.7
173,5,5,5,555,SP_SHVB-5,SP,VB,4,6,1,2018,21.5,215,2.92,31.2,26.1,101.7
173,5,5,5,555,SP_SHVB-5,SP,VB,4,6,1,2018,24.2,242,2.88,32.4,27.6,101.6
173,5,5,5,555,SP_SHVB-5,SP,VB,4,6,1,2018,21.7,217,3.49,33.3,28.7,101.6
173,5,5,5,555,SP_SHVB-5,SP,SH,4,6,1,2018,18.2,182,1.35,26.5,20.5,101.7
173,5,5,5,555,SP_SHVB-5,SP,SH,4,6,1,2018,5.9,59,1.42,19.8,13,101.7
