PlotID,PlotName,SiteName,CropTrt,CropName,Position,SiteNum,RowNum,ColNum,SamplingDate,Height_mm,Chlorophyll
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,245,19.1
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,270,10.5
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,230,18.3
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,360,19.9
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,270,17.3
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,230,24.7
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,270,22.1
24,VF_SSVB-4,VF,SSVB,SS,146,1,4,6,Week 4,250,13.3
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,500+,35.4
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,300+,36.9
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,290+,36.8
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,155,37.5
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,160,41.3
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,310+,37
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,250,36.7
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,330+,20.7
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,280,37.7
24,VF_SSVB-4,VF,SSVB,VB,146,1,4,6,Week 4,260,36.5
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,190,22.6
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,260,25.1
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,185,17.9
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,205,23.5
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,255,20.8
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,235,22.7
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,215,19.1
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,305,24.8
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,190,26.6
25,VF_SHVB-5,VF,SHVB,SH,151,1,5,1,Week 4,245,23
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,305,24.1
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,265,36.4
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,240,22.4
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,295,33.1
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,190,29.9
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,295,28.3
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,235,35
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,235,37.6
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,255,31
25,VF_SHVB-5,VF,SHVB,VB,151,1,5,1,Week 4,300,34.4
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,260,29.1
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,270,27.7
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,170,24.6
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,195,15.9
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,160,26.2
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,225,24.4
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,165,22.4
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,165,22.7
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,265,25.3
26,VF_SHSS-5,VF,SHSS,SH,152,1,5,2,Week 4,210,22.1
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,230,31.2
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,310,28.2
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,260,31.1
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,240,31.6
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,300,16.8
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,410,25.6
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,365,27.7
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,345,24
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,395,32.5
26,VF_SHSS-5,VF,SHSS,SS,152,1,5,2,Week 4,280,29.5
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,325,30
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,300,27.3
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,410,28.4
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,290,21.7
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,320,28.8
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,320,25.4
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,390,15.4
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,230,30.4
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,290,32.3
27,VF_SS-5,VF,SS,SS,153,1,5,3,Week 4,365,27.4
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,275,27.5
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,210,21.1
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,185,18.6
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,80,27
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,310,23.3
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,150,27.1
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,75,19.9
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,95,8.1
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,200,22.5
28,VF_SSVB-5,VF,SSVB,SS,154,1,5,4,Week 4,85,25.8
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,190,32.1
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,225,33.9
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,230,32.9
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,395,32.1
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,320+,19.8
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,285,33.7
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,170,36.6
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,260,36.1
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,280,31.9
28,VF_SSVB-5,VF,SSVB,VB,154,1,5,4,Week 4,270,31.9
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,275,21.1
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,250,27.3
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,150,25.7
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,280,28.7
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,230,29.9
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,200,23.6
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,145,28.3
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,140,30.9
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,135,21.1
29,VF_SH-5,VF,SH,SH,155,1,5,5,Week 4,205,26.4
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,260,31.1
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,205,34.1
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,250,24.5
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,235,37.4
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,240,40.1
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,230+,40.8
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,250,27.3
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,295+,37.3
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,205,39.1
30,VF_VB-5,VF,VB,VB,156,1,5,6,Week 4,235+,37.8
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,230,27.9
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,320,34.1
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,320,28.5
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,270,24.8
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,330,30.5
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,430,31.4
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,160,37.3
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,400,31.1
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,270,32.8
31,VF_SSVB-6,VF,SSVB,SS,161,1,6,1,Week 4,240,24
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,380+,31.9
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,215,37.7
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,200,34.3
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,245,35.3
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,460+,37.8
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,300+,37.3
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,475+,30.5
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,515+,33.3
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,530+,31.6
31,VF_SSVB-6,VF,SSVB,VB,161,1,6,1,Week 4,210,32.3
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,200,20.7
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,240,21
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,265,21.6
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,190,23.6
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,170,21.7
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,110,25.6
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,220,22.6
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,280,28.8
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,210,28.3
32,VF_SH-6,VF,SH,SH,162,1,6,2,Week 4,255,21.2
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,200,26.1
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,240,14.9
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,265,11.2
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,190,5.2
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,170,9.4
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,110,7.9
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,220,7.2
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,280,11.3
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,210,15.7
33,VF_SS-6,VF,VB,VB,163,1,6,3,Week 4,255,23.3
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,300,26.1
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,380,14.9
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,225,11.2
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,125,5.2
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,240,9.4
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,215,7.9
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,215,7.2
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,210,11.3
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,290,15.7
34,VF_SS-6,VF,SS,SS,164,1,6,4,Week 4,260,23.3
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,220,30.3
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,220,20.8
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,290,19.5
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,135,25
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,300,22
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,230,26.6
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,210,25.3
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,170,27.7
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,215,17.5
35,VF_SHSS-6,VF,SHSS,SH,165,1,6,5,Week 4,315,26.3
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,255,7.4
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,300,8.9
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,280,8.5
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,255,22.7
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,210,25.7
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,255,12.1
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,230,14.1
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,210,7.6
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,230,11.7
35,VF_SHSS-6,VF,SHSS,SS,165,1,6,5,Week 4,280,21.2
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,170,31.3
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,240,25.5
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,175,29.4
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,290,32.2
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,230,28.8
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,305,20.5
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,330,27.4
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,190,24.6
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,230,27.3
36,VF_SHVB-6,VF,SHVB,SH,166,1,6,6,Week 4,280,30
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,260,37.4
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,255,37.1
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,310+,29.1
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,220,36.8
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,400+,32.7
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,170,37.5
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,210,38.8
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,230,34.8
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,450,35.1
36,VF_SHVB-6,VF,SHVB,VB,166,1,6,6,Week 4,360,36.4
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,580,23.8
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,510,20.9
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,410,17.7
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,390,22.1
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,365,22.1
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,340,19.2
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,315,17.7
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,335,16.3
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,330,12.9
37,FO_SS-1,FO,SS,SS,211,2,1,1,Week 4,185,9.7
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,350,22.9
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,285,25.5
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,370,16.7
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,350,20.9
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,320,19.7
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,389,20.4
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,270,22.8
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,300,20.7
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,220,24.3
38,FO_SHSS-1,FO,SHSS,SH,212,2,1,2,Week 4,310,23.2
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,330,22.7
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,270,24.7
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,385,20.3
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,225,14.9
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,330,14.1
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,340,17.4
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,380,11.6
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,280,6.4
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,360,17.5
38,FO_SHSS-1,FO,SHSS,SS,213,2,1,3,Week 4,370,17
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,290,14.6
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,390,25.1
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,395,22.4
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,285,22.4
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,315,20.9
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,240,27.5
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,380,24.3
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,310,23.2
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,350,23.7
39,FO_SHVB-1,FO,SHVB,SH,213,2,1,3,Week 4,285,25
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,230,32.8
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,265,33.9
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,290,19.9
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,260,29
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,220,32.9
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,220,33.7
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,390+,33
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,330+,26.4
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,325+,25.6
39,FO_SHVB-1,FO,SHVB,VB,214,2,1,4,Week 4,395+,23.9
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,280,20.1
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,390,24.1
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,280,21.9
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,380,19.1
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,315,29.5
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,360,23.5
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,400,17.9
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,260,21
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,460,26.6
40,FO_SSVB-1,FO,SSVB,SS,214,2,1,4,Week 4,405,19.2
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,520,25.3
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,265,31.7
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,430+,31.9
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,260,30.3
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,220,26.9
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,340+,26.2
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,340+,27.1
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,150,23.3
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,275,28
40,FO_SSVB-1,FO,SSVB,VB,214,2,1,4,Week 4,340+,33.9
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,345,32.4
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,350,18.4
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,400,29.1
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,270,27.9
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,385,26.3
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,430,29.6
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,390,27.7
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,380,25
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,410,28.6
41,FO_SH-1,FO,SH,SH,215,2,1,5,Week 4,365,15.7
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,195,23.4
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,260+,33
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,370+,31.7
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,270,30.1
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,230,23.9
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,280,36.8
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,210,32.7
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,285,29.1
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,265,34.2
42,FO_VB-1,FO,VB,VB,216,2,1,6,Week 4,590+,29.1
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,329,28.8
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,195,21.1
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,475+,35.1
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,640+,33.4
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,220+,34
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,250,37.3
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,290+,29.6
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,220,34.4
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,270,23.1
43,FO_VB-2,FO,VB,VB,221,2,2,1,Week 4,310,29.5
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,270,23.5
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,350,18.8
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,235,11.1
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,425,17.9
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,320,22.8
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,320,23.5
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,400,17.2
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,290,29.9
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,290,10.3
44,FO_SSVB-2,FO,SSVB,SS,222,2,2,2,Week 4,400,18.2
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,230,32.7
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,205,26.8
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,300,30.2
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,270,23.9
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,300+,32.6
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,255,33.2
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,285,32.7
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,100,32.9
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,350+,29.2
44,FO_SSVB-2,FO,SSVB,VB,222,2,2,2,Week 4,470+,30.9
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,350,11.5
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,330,17.2
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,210,18.7
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,310,20.7
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,370,12.5
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,350,12.9
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,310,19.3
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,355,18.1
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,200,16.5
45,FO_SS-2,FO,SS,SS,223,2,2,3,Week 4,280,23.7
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,260,25.7
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,270,23.5
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,340,24.8
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,430,16.1
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,390,18
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,350,25.4
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,370,23.7
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,450,22.8
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,360,32.3
46,FO_SH-2,FO,SH,SH,224,2,2,4,Week 4,200,25.8
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,380,24.3
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,230,27.5
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,360,27.7
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,440,25.5
47,FO_SHVB-2,FO,SHVB,SH,225,2,2,5,Week 4,390,25.1
