PlotID,PlotName,SiteName,CropTrt,CropName,Position,SiteNum,RowNum,ColNum,SamplingWeek,SamplingDate,Height_mm
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,250
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,250
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,305
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,300
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,230
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,300
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,290
117,OC_SHSS-2,OC,SHSS,SS,423,4,2,3,2,5/24/18,170
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,290
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,235
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,270
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,240
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,260
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,295
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,195
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,260
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,275
118,OC_SS-2,OC,SS,SS,424,4,2,4,2,5/24/18,255
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,210
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,280
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,320
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,260
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,320
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,170
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,275
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,240
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,310
119,OC_SSVB-2,OC,SSVB,SS,425,4,2,5,2,5/24/18,200
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,260
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,225
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,290
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,170
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,220
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,195
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,195
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,235
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,210
119,OC_SSVB-2,OC,SSVB,VB,425,4,2,5,2,5/24/18,225
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,175
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,200
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,185
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,145
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,170
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,160
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,150
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,175
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,155
120,OC_SH-2,OC,SH,SH,426,4,2,6,2,5/24/18,150
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,230
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,200
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,230
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,260
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,180
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,215
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,215
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,145
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,200
121,OC_SSVB-3,OC,SSVB,SS,431,4,3,1,2,5/24/18,200
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,250
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,220
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,220
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,230
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,240
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,230
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,140
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,205
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,190
121,OC_SSVB-3,OC,SSVB,VB,431,4,3,1,2,5/24/18,185
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,190
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,180
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,180
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,100
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,145
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,195
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,110
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,210
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,170
122,OC_SH-3,OC,SH,SH,432,4,3,2,2,5/24/18,140
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,285
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,110
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,225
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,235
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,230
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,230
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,205
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,210
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,295
123,OC_VB-3,OC,VB,VB,433,4,3,3,2,5/24/18,210
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,155
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,170
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,130
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,120
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,185
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,155
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,190
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,205
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,145
124,OC_SHVB-3,OC,SHVB,SH,434,4,3,4,2,5/24/18,160
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,250
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,290
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,260
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,180
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,190
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,235
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,250
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,235
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,270
124,OC_SHVB-3,OC,SHVB,VB,434,4,3,4,2,5/24/18,270
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,190
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,160
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,170
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,100
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,105
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,150
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,140
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,170
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,145
125,OC_SHSS-3,OC,SHSS,SH,435,4,3,5,2,5/24/18,190
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,240
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,310
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,310
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,290
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,310
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,260
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,300
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,220
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,315
125,OC_SHSS-3,OC,SHSS,SS,435,4,3,5,2,5/24/18,170
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,280
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,210
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,280
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,230
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,250
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,260
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,275
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,190
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,340
126,OC_SS-3,OC,SS,SS,436,4,3,6,2,5/24/18,310
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,145
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,120
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,130
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,145
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,125
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,145
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,190
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,180
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,100
127,OC_SH-4,OC,SH,SH,441,4,4,1,2,5/24/18,115
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,210
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,315
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,260
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,265
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,115
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,130
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,260
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,230
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,160
128,OC_SSVB-4,OC,SSVB,SS,442,4,4,2,2,5/24/18,170
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,250
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,230
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,175
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,190
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,270
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,190
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,200
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,260
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,100
128,OC_SSVB-4,OC,SSVB,VB,442,4,4,2,2,5/24/18,260
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,155
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,220
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,225
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,240
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,260
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,240
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,120
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,140
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,165
129,OC_SS-4,OC,SS,SS,443,4,4,3,2,5/24/18,155
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,250
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,245
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,200
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,240
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,235
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,140
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,240
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,180
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,240
130,OC_VB-4,OC,VB,VB,444,4,4,4,2,5/24/18,230
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,180
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,185
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,195
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,165
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,155
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,150
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,175
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,210
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,160
131,OC_SHVB-4,OC,SHVB,SH,445,4,4,5,2,5/24/18,145
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,190
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,225
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,220
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,190
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,150
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,205
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,255
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,215
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,265
131,OC_SHVB-4,OC,SHVB,VB,445,4,4,5,2,5/24/18,220
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,200
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,205
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,145
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,165
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,180
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,185
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,170
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,180
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,180
132,OC_SHSS-4,OC,SHSS,SH,446,4,4,6,2,5/24/18,175
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,370
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,330
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,200
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,250
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,310
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,195
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,260
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,220
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,300
132,OC_SHSS-4,OC,SHSS,SS,446,4,4,6,2,5/24/18,320
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,240
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,215
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,255
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,210
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,190
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,235
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,145
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,185
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,265
133,OC_VB-5,OC,VB,VB,451,4,5,1,2,5/24/18,265
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,155
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,210
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,180
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,195
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,200
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,180
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,125
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,180
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,175
134,OC_SHSS-5,OC,SHSS,SH,452,4,5,2,2,5/24/18,135
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,275
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,210
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,270
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,260
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,210
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,220
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,280
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,270
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,280
134,OC_SHSS-5,OC,SHSS,SS,452,4,5,2,2,5/24/18,275
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,260
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,190
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,195
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,185
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,200
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,130
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,165
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,185
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,205
135,OC_SHVB-5,OC,SHVB,SH,453,4,5,3,2,5/24/18,155
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,175
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,280
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,265
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,270
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,120
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,140
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,230
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,270
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,170
135,OC_SHVB-5,OC,SHVB,VB,453,4,5,3,2,5/24/18,170
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,190
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,145
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,145
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,240
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,160
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,190
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,190
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,170
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,155
136,OC_SH-5,OC,SH,SH,454,4,5,4,2,5/24/18,145
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,300
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,290
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,240
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,130
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,390
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,300
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,350
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,350
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,295
137,OC_SS-5,OC,SS,SS,455,4,5,5,2,5/24/18,300
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,340
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,310
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,330
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,260
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,260
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,330
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,200
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,235
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,205
138,OC_SSVB-5,OC,SSVB,SS,456,4,5,6,2,5/24/18,240
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,255
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,185
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,225
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,280
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,255
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,240
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,230
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,200
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,155
138,OC_SSVB-5,OC,SSVB,VB,456,4,5,6,2,5/24/18,260
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,331
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,340
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,220
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,290
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,190
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,240
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,330
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,315
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,290
139,OC_SS-6,OC,SS,SS,461,4,6,1,2,5/24/18,350
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,210
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,195
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,195
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,175
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,220
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,140
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,170
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,170
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,200
140,OC_SHVB-6,OC,SHVB,SH,462,4,6,2,2,5/24/18,185
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,310
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,200
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,230
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,175
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,215
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,220
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,220
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,260
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,270
140,OC_SHVB-6,OC,SHVB,VB,462,4,6,2,2,5/24/18,240
141,OC_SSVB-6,OC,SSVB,SS,463,4,6,3,2,5/24/18,270
141,OC_SSVB-6,OC,SSVB,SS,463,4,6,3,2,5/24/18,270
141,OC_SSVB-6,OC,SSVB,SS,463,4,6,3,2,5/24/18,270
