PlotID,Position,SiteNum,RowNum,ColNum,PlotName,SiteName,CropTrt,CropName,SamplingWeek,Month,Day,Year,Height_cm,Height_mm,CHL,SPAD,TotCH_ugcm2
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,6,12,27,2019,12,120,50.7,40.1,37.9
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,6,12,27,2019,15,150,51,40.4,38.4
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,6,12,27,2019,13.5,135,48.3,37.7,34.6
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SH,6,12,27,2019,18,180,33.5,23.1,16.5
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SH,6,12,27,2019,41.5,415,38.1,27.6,21.7
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SH,6,12,27,2019,26,260,57.8,47.1,48.3
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SS,6,12,27,2019,16,160,42.6,32.1,27.2
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SS,6,12,27,2019,30.5,305,38,27.5,21.6
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SS,6,12,27,2019,24,240,40.7,30.2,24.9
202,644,6,4,4,AG_VB-4,AG,VB,VB,6,12,27,2019,10.5,105,49.3,38.7,36
202,644,6,4,4,AG_VB-4,AG,VB,VB,6,12,27,2019,25,250,49.9,39.3,36.8
202,644,6,4,4,AG_VB-4,AG,VB,VB,6,12,27,2019,17,170,53.2,42.6,41.5
203,645,6,4,5,AG_SS-4,AG,SS,SS,6,12,27,2019,13,130,34.6,24.2,17.7
203,645,6,4,5,AG_SS-4,AG,SS,SS,6,12,27,2019,22,220,32.6,22.2,15.5
203,645,6,4,5,AG_SS-4,AG,SS,SS,6,12,27,2019,16.5,165,33.9,23.5,16.9
204,646,6,4,6,AG_SH-4,AG,SH,SH,6,12,27,2019,15,150,48.3,37.7,34.6
204,646,6,4,6,AG_SH-4,AG,SH,SH,6,12,27,2019,33.5,335,43,32.5,27.7
204,646,6,4,6,AG_SH-4,AG,SH,SH,6,12,27,2019,23,230,52.1,41.5,39.9
205,651,6,5,1,AG_VB-5,AG,VB,VB,6,12,27,2019,11,110,50.5,39.9,37.7
205,651,6,5,1,AG_VB-5,AG,VB,VB,6,12,27,2019,29,290,47.8,37.2,34
205,651,6,5,1,AG_VB-5,AG,VB,VB,6,12,27,2019,16.5,165,47.1,36.5,33
206,652,6,5,2,AG_SSVB-5,AG,SSVB,SS,6,12,27,2019,12,120,44.3,33.8,29.4
206,652,6,5,2,AG_SSVB-5,AG,SSVB,SS,6,12,27,2019,22.5,225,41.4,30.9,25.7
206,652,6,5,2,AG_SSVB-5,AG,SSVB,SS,6,12,27,2019,15.5,155,46.5,35.9,32.2
206,652,6,5,2,AG_SSVB-5,AG,SSVB,VB,6,12,27,2019,12.5,125,49.2,38.6,35.9
206,652,6,5,2,AG_SSVB-5,AG,SSVB,VB,6,12,27,2019,25.5,255,33.9,23.5,16.9
206,652,6,5,2,AG_SSVB-5,AG,SSVB,VB,6,12,27,2019,15,150,48.1,37.5,34.4
207,653,6,5,3,AG_SH-5,AG,SH,SH,6,12,27,2019,14.5,145,39.8,29.3,23.8
207,653,6,5,3,AG_SH-5,AG,SH,SH,6,12,27,2019,40.5,405,46.1,35.5,31.7
207,653,6,5,3,AG_SH-5,AG,SH,SH,6,12,27,2019,31,310,53.2,42.6,41.5
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SH,6,12,27,2019,12.5,125,46,35.4,31.6
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SH,6,12,27,2019,36.5,365,46,35.4,31.6
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SH,6,12,27,2019,23,230,53.2,42.6,41.5
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SS,6,12,27,2019,12.5,125,35.1,24.6,18.3
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SS,6,12,27,2019,19,190,27,16.6,9.7
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SS,6,12,27,2019,14,140,31.4,21,14.2
209,655,6,5,5,AG_SHVB-5,AG,SHVB,SH,6,12,27,2019,13,130,39.7,29.2,23.6
209,655,6,5,5,AG_SHVB-5,AG,SHVB,SH,6,12,27,2019,32,320,45.2,34.6,30.5
209,655,6,5,5,AG_SHVB-5,AG,SHVB,SH,6,12,27,2019,22,220,35.9,25.4,19.2
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,6,12,27,2019,13.5,135,55,44.3,44.1
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,6,12,27,2019,27,270,44.2,33.7,29.2
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,6,12,27,2019,18.5,185,43.6,33.1,28.5
210,656,6,5,6,AG_SS-5,AG,SS,SS,6,12,27,2019,8.5,85,30.5,20.1,13.3
210,656,6,5,6,AG_SS-5,AG,SS,SS,6,12,27,2019,20,200,27.4,17,10.1
210,656,6,5,6,AG_SS-5,AG,SS,SS,6,12,27,2019,14,140,33.6,23.2,16.6
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,6,12,27,2019,14,140,48,37.4,34.2
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,6,12,27,2019,30,300,43.2,32.7,28
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,6,12,27,2019,24,240,23,12.7,5.9
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,6,12,27,2019,13,130,30.7,20.3,13.5
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,6,12,27,2019,20,200,32.8,22.4,15.7
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,6,12,27,2019,14,140,26.5,16.1,9.2
212,662,6,6,2,AG_VB-6,AG,VB,VB,6,12,27,2019,11.5,115,50.4,39.8,37.5
212,662,6,6,2,AG_VB-6,AG,VB,VB,6,12,27,2019,31.5,315,48.5,37.9,34.9
212,662,6,6,2,AG_VB-6,AG,VB,VB,6,12,27,2019,15.5,155,35.1,24.6,18.3
213,663,6,6,3,AG_SS-6,AG,SS,SS,6,12,27,2019,8,80,33.9,23.5,16.9
213,663,6,6,3,AG_SS-6,AG,SS,SS,6,12,27,2019,18.5,185,32.6,22.2,15.5
213,663,6,6,3,AG_SS-6,AG,SS,SS,6,12,27,2019,15.5,155,29.1,18.7,11.8
214,664,6,6,4,AG_SH-6,AG,SH,SH,6,12,27,2019,15,150,44.6,34.1,29.8
214,664,6,6,4,AG_SH-6,AG,SH,SH,6,12,27,2019,30,300,40.6,30.1,24.7
214,664,6,6,4,AG_SH-6,AG,SH,SH,6,12,27,2019,21,210,49.1,38.5,35.7
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,6,12,27,2019,11.5,115,24.7,14.4,7.5
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,6,12,27,2019,23,230,35.2,24.7,18.4
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,6,12,27,2019,15,150,28.9,18.5,11.6
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,6,12,27,2019,8,80,46.3,35.7,32
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,6,12,27,2019,16,160,25.1,14.7,7.9
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,6,12,27,2019,14,140,39,28.5,22.8
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,6,12,27,2019,13,130,43.3,32.8,28.1
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,6,12,27,2019,29,290,39.4,28.9,23.3
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,6,12,27,2019,22,220,37.3,26.8,20.8
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,6,12,27,2019,8,80,49.9,39.3,36.8
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,6,12,27,2019,17,170,44.3,33.8,29.4
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,6,12,27,2019,13,130,50.3,39.7,37.4
181,611,6,1,1,AG_SS-1,AG,SS,SS,8,1,8,2020,17.5,175,33,22.6,16
181,611,6,1,1,AG_SS-1,AG,SS,SS,8,1,8,2020,80.5,805,31.9,21.5,14.8
181,611,6,1,1,AG_SS-1,AG,SS,SS,8,1,8,2020,24,240,28.4,18,11.1
182,612,6,1,2,AG_SH-1,AG,SH,SH,8,1,8,2020,30.5,305,48.5,37.9,34.9
182,612,6,1,2,AG_SH-1,AG,SH,SH,8,1,8,2020,82,820,49.1,38.5,35.7
182,612,6,1,2,AG_SH-1,AG,SH,SH,8,1,8,2020,55,550,44.4,33.9,29.5
183,613,6,1,3,AG_SSVB-1,AG,SSVB,SS,8,1,8,2020,25.5,255,34.8,24.4,17.9
183,613,6,1,3,AG_SSVB-1,AG,SSVB,SS,8,1,8,2020,71,710,33.9,23.5,16.9
183,613,6,1,3,AG_SSVB-1,AG,SSVB,SS,8,1,8,2020,56,560,41.1,30.6,25.3
183,613,6,1,3,AG_SSVB-1,AG,SSVB,VB,8,1,8,2020,15,150,48.5,37.9,34.9
183,613,6,1,3,AG_SSVB-1,AG,SSVB,VB,8,1,8,2020,33,330,48.8,38.2,35.3
183,613,6,1,3,AG_SSVB-1,AG,SSVB,VB,8,1,8,2020,25,250,43.8,33.3,28.7
184,614,6,1,4,AG_SHVB-1,AG,SHVB,SH,8,1,8,2020,45.5,455,58.7,48,49.7
184,614,6,1,4,AG_SHVB-1,AG,SHVB,SH,8,1,8,2020,82.5,825,49.5,38.9,36.3
184,614,6,1,4,AG_SHVB-1,AG,SHVB,SH,8,1,8,2020,44.5,445,54.5,43.9,43.4
184,614,6,1,4,AG_SHVB-1,AG,SHVB,VB,8,1,8,2020,23,230,52,41.4,39.8
184,614,6,1,4,AG_SHVB-1,AG,SHVB,VB,8,1,8,2020,65,650,45.9,35.3,31.4
184,614,6,1,4,AG_SHVB-1,AG,SHVB,VB,8,1,8,2020,26,260,50.6,40,37.8
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SH,8,1,8,2020,39,390,52.2,41.6,40.1
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SH,8,1,8,2020,95,950,49.8,39.2,36.7
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SH,8,1,8,2020,65,650,43.3,32.8,28.1
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SS,8,1,8,2020,40.5,405,34.7,24.3,17.8
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SS,8,1,8,2020,90.5,905,34.6,24.2,17.7
185,615,6,1,5,AG_SHSS-1,AG,SHSS,SS,8,1,8,2020,56,560,32.8,22.4,15.7
186,616,6,1,6,AG_VB-1,AG,VB,VB,8,1,8,2020,17,170,41.5,31,25.8
186,616,6,1,6,AG_VB-1,AG,VB,VB,8,1,8,2020,33,330,53.4,42.8,41.8
186,616,6,1,6,AG_VB-1,AG,VB,VB,8,1,8,2020,25,250,54,43.4,42.6
187,621,6,2,1,AG_SH-2,AG,SH,SH,8,1,8,2020,13,130,57,46.3,47.1
187,621,6,2,1,AG_SH-2,AG,SH,SH,8,1,8,2020,60,600,44.1,33.6,29.1
187,621,6,2,1,AG_SH-2,AG,SH,SH,8,1,8,2020,33,330,44,33.5,29
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SH,8,1,8,2020,40,400,49.6,39,36.4
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SH,8,1,8,2020,74,740,49.8,39.2,36.7
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SH,8,1,8,2020,53,530,48.3,37.7,34.6
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SS,8,1,8,2020,23,230,35.4,24.9,18.6
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SS,8,1,8,2020,50,500,39.7,29.2,23.6
188,622,6,2,2,AG_SHSS-2,AG,SHSS,SS,8,1,8,2020,35,350,43.7,33.2,28.6
189,623,6,2,3,AG_SHVB-2,AG,SHVB,SH,8,1,8,2020,42,420,51.5,40.9,39.1
189,623,6,2,3,AG_SHVB-2,AG,SHVB,SH,8,1,8,2020,74,740,50.8,40.2,38.1
189,623,6,2,3,AG_SHVB-2,AG,SHVB,SH,8,1,8,2020,58,580,47,36.4,32.9
189,623,6,2,3,AG_SHVB-2,AG,SHVB,VB,8,1,8,2020,21,210,44.8,34.3,30
189,623,6,2,3,AG_SHVB-2,AG,SHVB,VB,8,1,8,2020,47,470,34.1,23.7,17.2
189,623,6,2,3,AG_SHVB-2,AG,SHVB,VB,8,1,8,2020,26,260,44.8,34.3,30
190,624,6,2,4,AG_SS-2,AG,SS,SS,8,1,8,2020,24,240,30.8,20.4,13.6
190,624,6,2,4,AG_SS-2,AG,SS,SS,8,1,8,2020,50,500,32.4,22,15.3
190,624,6,2,4,AG_SS-2,AG,SS,SS,8,1,8,2020,33,330,29,18.6,11.7
191,625,6,2,5,AG_VB-2,AG,VB,VB,8,1,8,2020,15,150,43,32.5,27.7
191,625,6,2,5,AG_VB-2,AG,VB,VB,8,1,8,2020,45,450,47.9,37.3,34.1
191,625,6,2,5,AG_VB-2,AG,VB,VB,8,1,8,2020,35,350,51.3,40.7,38.8
192,626,6,2,6,AG_SSVB-2,AG,SSVB,SS,8,1,8,2020,22,220,39.9,29.4,23.9
192,626,6,2,6,AG_SSVB-2,AG,SSVB,SS,8,1,8,2020,61,610,40.5,30,24.6
192,626,6,2,6,AG_SSVB-2,AG,SSVB,SS,8,1,8,2020,37,370,39.1,28.6,22.9
192,626,6,2,6,AG_SSVB-2,AG,SSVB,VB,8,1,8,2020,13,130,49.4,38.8,36.1
192,626,6,2,6,AG_SSVB-2,AG,SSVB,VB,8,1,8,2020,55,550,49.2,38.6,35.9
192,626,6,2,6,AG_SSVB-2,AG,SSVB,VB,8,1,8,2020,30,300,50.2,39.6,37.3
193,631,6,3,1,AG_SHVB-3,AG,SHVB,SH,8,1,8,2020,18,180,45.6,35,31.1
193,631,6,3,1,AG_SHVB-3,AG,SHVB,SH,8,1,8,2020,62,620,46,35.4,31.6
193,631,6,3,1,AG_SHVB-3,AG,SHVB,SH,8,1,8,2020,35,350,47.1,36.5,33
193,631,6,3,1,AG_SHVB-3,AG,SHVB,VB,8,1,8,2020,7,70,45,34.5,30.3
193,631,6,3,1,AG_SHVB-3,AG,SHVB,VB,8,1,8,2020,32,320,36.5,26,19.9
193,631,6,3,1,AG_SHVB-3,AG,SHVB,VB,8,1,8,2020,26,260,44.6,34.1,29.8
194,632,6,3,2,AG_SS-3,AG,SS,SS,8,1,8,2020,19,190,43.4,32.9,28.2
194,632,6,3,2,AG_SS-3,AG,SS,SS,8,1,8,2020,35,350,38.3,27.8,22
194,632,6,3,2,AG_SS-3,AG,SS,SS,8,1,8,2020,22,220,32.4,22,15.3
195,633,6,3,3,AG_VB-3,AG,VB,VB,8,1,8,2020,10,100,51.1,40.5,38.5
195,633,6,3,3,AG_VB-3,AG,VB,VB,8,1,8,2020,40,400,46.1,35.5,31.7
195,633,6,3,3,AG_VB-3,AG,VB,VB,8,1,8,2020,24,240,44.7,34.2,29.9
196,634,6,3,4,AG_SSVB-3,AG,SSVB,SS,8,1,8,2020,8,80,29.9,19.5,12.7
196,634,6,3,4,AG_SSVB-3,AG,SSVB,SS,8,1,8,2020,44,440,32.6,22.2,15.5
196,634,6,3,4,AG_SSVB-3,AG,SSVB,SS,8,1,8,2020,35,350,37.3,26.8,20.8
196,634,6,3,4,AG_SSVB-3,AG,SSVB,VB,8,1,8,2020,18,180,36.6,26.1,20
196,634,6,3,4,AG_SSVB-3,AG,SSVB,VB,8,1,8,2020,34,340,43,32.5,27.7
196,634,6,3,4,AG_SSVB-3,AG,SSVB,VB,8,1,8,2020,25,250,33,22.6,16
197,635,6,3,5,AG_SH-3,AG,SH,SH,8,1,8,2020,20,200,46.6,36,32.4
197,635,6,3,5,AG_SH-3,AG,SH,SH,8,1,8,2020,62,620,49.3,38.7,36
197,635,6,3,5,AG_SH-3,AG,SH,SH,8,1,8,2020,46,460,42.9,32.4,27.6
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SH,8,1,8,2020,15,150,42.3,31.8,26.8
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SH,8,1,8,2020,66,660,50.2,39.6,37.3
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SH,8,1,8,2020,41,410,49.5,38.9,36.3
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SS,8,1,8,2020,10,100,36.9,26.4,20.3
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SS,8,1,8,2020,36,360,26,15.6,8.8
198,636,6,3,6,AG_SHSS-3,AG,SHSS,SS,8,1,8,2020,27,270,36.1,25.6,19.4
199,641,6,4,1,AG_SSVB-4,AG,SSVB,SS,8,1,8,2020,6,60,24.3,14,7.1
199,641,6,4,1,AG_SSVB-4,AG,SSVB,SS,8,1,8,2020,19,190,25.1,14.7,7.9
199,641,6,4,1,AG_SSVB-4,AG,SSVB,SS,8,1,8,2020,13,130,34.5,24.1,17.6
199,641,6,4,1,AG_SSVB-4,AG,SSVB,VB,8,1,8,2020,11,110,43.4,32.9,28.2
199,641,6,4,1,AG_SSVB-4,AG,SSVB,VB,8,1,8,2020,24,240,40.2,29.7,24.2
199,641,6,4,1,AG_SSVB-4,AG,SSVB,VB,8,1,8,2020,16,160,43.9,33.4,28.9
200,642,6,4,2,AG_SHVB-4,AG,SHVB,SH,8,1,8,2020,14,140,51.4,40.8,38.9
200,642,6,4,2,AG_SHVB-4,AG,SHVB,SH,8,1,8,2020,47,470,45,34.5,30.3
200,642,6,4,2,AG_SHVB-4,AG,SHVB,SH,8,1,8,2020,33,330,42.1,31.6,26.6
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,8,1,8,2020,8,80,42.8,32.3,27.5
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,8,1,8,2020,31,310,46.2,35.6,31.8
200,642,6,4,2,AG_SHVB-4,AG,SHVB,VB,8,1,8,2020,20,200,34.3,23.9,17.4
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SH,8,1,8,2020,24,240,52.3,41.7,40.2
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SH,8,1,8,2020,53,530,44.7,34.2,29.9
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SH,8,1,8,2020,39,390,43.9,33.4,28.9
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SS,8,1,8,2020,21,210,36.1,25.6,19.4
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SS,8,1,8,2020,45,450,25.1,14.7,7.9
201,643,6,4,3,AG_SHSS-4,AG,SHSS,SS,8,1,8,2020,29,290,27.5,17.1,10.2
202,644,6,4,4,AG_VB-4,AG,VB,VB,8,1,8,2020,9,90,37.8,27.3,21.4
202,644,6,4,4,AG_VB-4,AG,VB,VB,8,1,8,2020,37,370,31.7,21.3,14.6
202,644,6,4,4,AG_VB-4,AG,VB,VB,8,1,8,2020,22,220,42.8,32.3,27.5
203,645,6,4,5,AG_SS-4,AG,SS,SS,8,1,8,2020,8,80,29.8,19.4,12.6
203,645,6,4,5,AG_SS-4,AG,SS,SS,8,1,8,2020,30,300,24.6,14.3,7.4
203,645,6,4,5,AG_SS-4,AG,SS,SS,8,1,8,2020,22,220,26,15.6,8.8
204,646,6,4,6,AG_SH-4,AG,SH,SH,8,1,8,2020,14,140,43.1,32.6,27.8
204,646,6,4,6,AG_SH-4,AG,SH,SH,8,1,8,2020,42,420,46.6,36,32.4
204,646,6,4,6,AG_SH-4,AG,SH,SH,8,1,8,2020,35,350,42.3,31.8,26.8
205,651,6,5,1,AG_VB-5,AG,VB,VB,8,1,8,2020,10,100,45.1,34.5,30.4
205,651,6,5,1,AG_VB-5,AG,VB,VB,8,1,8,2020,36,360,48.1,37.5,34.4
205,651,6,5,1,AG_VB-5,AG,VB,VB,8,1,8,2020,23,230,48.5,37.9,34.9
206,652,6,5,2,AG_SSVB-5,AG,SSVB,SS,8,1,8,2020,10,100,32.1,21.7,15
206,652,6,5,2,AG_SSVB-5,AG,SSVB,SS,8,1,8,2020,34,340,34.7,24.3,17.8
206,652,6,5,2,AG_SSVB-5,AG,SSVB,SS,8,1,8,2020,18,180,29.3,18.9,12
206,652,6,5,2,AG_SSVB-5,AG,SSVB,VB,8,1,8,2020,9,90,44.7,34.2,29.9
206,652,6,5,2,AG_SSVB-5,AG,SSVB,VB,8,1,8,2020,27,270,33.2,22.8,16.2
206,652,6,5,2,AG_SSVB-5,AG,SSVB,VB,8,1,8,2020,23,230,45.3,34.7,30.7
207,653,6,5,3,AG_SH-5,AG,SH,SH,8,1,8,2020,20,200,62.1,51.4,55
207,653,6,5,3,AG_SH-5,AG,SH,SH,8,1,8,2020,55,550,47.7,37.1,33.8
207,653,6,5,3,AG_SH-5,AG,SH,SH,8,1,8,2020,38,380,52,41.4,39.8
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SH,8,1,8,2020,19,190,43.9,33.4,28.9
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SH,8,1,8,2020,46,460,54.3,43.7,43.1
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SH,8,1,8,2020,30,300,58,47.3,48.6
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SS,8,1,8,2020,11,110,24.5,14.2,7.3
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SS,8,1,8,2020,26,260,27.3,16.9,10
208,654,6,5,4,AG_SHSS-5,AG,SHSS,SS,8,1,8,2020,16,160,22.8,12.5,5.7
209,655,6,5,5,AG_SHVB-5,AG,SHVB,SH,8,1,8,2020,19,190,45.5,34.9,30.9
209,655,6,5,5,AG_SHVB-5,AG,SHVB,SH,8,1,8,2020,47,470,51.4,40.8,38.9
209,655,6,5,5,AG_SHVB-5,AG,SHVB,SH,8,1,8,2020,31,310,47,36.4,32.9
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,8,1,8,2020,10,100,35.1,24.6,18.3
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,8,1,8,2020,38,380,48.5,37.9,34.9
209,655,6,5,5,AG_SHVB-5,AG,SHVB,VB,8,1,8,2020,18,180,35.3,24.8,18.5
210,656,6,5,6,AG_SS-5,AG,SS,SS,8,1,8,2020,7,70,35.3,24.8,18.5
210,656,6,5,6,AG_SS-5,AG,SS,SS,8,1,8,2020,35,350,33.4,23,16.4
210,656,6,5,6,AG_SS-5,AG,SS,SS,8,1,8,2020,21,210,32.6,22.2,15.5
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,8,1,8,2020,15,150,52.5,41.9,40.5
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,8,1,8,2020,40,400,49.3,38.7,36
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SH,8,1,8,2020,24,240,32,21.6,14.9
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,8,1,8,2020,7,70,26.2,15.8,9
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,8,1,8,2020,33,330,30.3,19.9,13.1
211,661,6,6,1,AG_SHSS-6,AG,SHSS,SS,8,1,8,2020,23,230,32.8,22.4,15.7
212,662,6,6,2,AG_VB-6,AG,VB,VB,8,1,8,2020,8,80,42.8,32.3,27.5
212,662,6,6,2,AG_VB-6,AG,VB,VB,8,1,8,2020,38,380,35.7,25.2,19
212,662,6,6,2,AG_VB-6,AG,VB,VB,8,1,8,2020,20,200,46.8,36.2,32.6
213,663,6,6,3,AG_SS-6,AG,SS,SS,8,1,8,2020,10,100,29.9,19.5,12.7
213,663,6,6,3,AG_SS-6,AG,SS,SS,8,1,8,2020,32,320,29.9,19.5,12.7
213,663,6,6,3,AG_SS-6,AG,SS,SS,8,1,8,2020,14,140,29.6,19.2,12.4
214,664,6,6,4,AG_SH-6,AG,SH,SH,8,1,8,2020,18,180,43.6,33.1,28.5
214,664,6,6,4,AG_SH-6,AG,SH,SH,8,1,8,2020,46,460,45.9,35.3,31.4
214,664,6,6,4,AG_SH-6,AG,SH,SH,8,1,8,2020,32,320,51.5,40.9,39.1
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,8,1,8,2020,7,70,35.6,25.1,18.8
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,8,1,8,2020,32,320,34.5,24.1,17.6
215,665,6,6,5,AG_SSVB-6,AG,SSVB,SS,8,1,8,2020,19,190,25.7,15.3,8.5
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,8,1,8,2020,14,140,34.7,24.3,17.8
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,8,1,8,2020,36,360,29.1,18.7,11.8
215,665,6,6,5,AG_SSVB-6,AG,SSVB,VB,8,1,8,2020,21,210,43.1,32.6,27.8
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,8,1,8,2020,13,130,49.5,38.9,36.3
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,8,1,8,2020,37,370,46,35.4,31.6
216,666,6,6,6,AG_SHVB-6,AG,SHVB,SH,8,1,8,2020,27,270,48.8,38.2,35.3
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,8,1,8,2020,10,100,28.5,18.1,11.2
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,8,1,8,2020,28,280,28.4,18,11.1
216,666,6,6,6,AG_SHVB-6,AG,SHVB,VB,8,1,8,2020,14,140,42,31.5,26.5
